user_id,targeted_marketing_action
20201370.8607895637,LAPSED_CART_ADDER
20794212.2318226021,LAPSED_CART_ADDER
20815847.1747875362,LAPSED_CART_ADDER
26278773.4157293030,LAPSED_CART_ADDER
33517333.5194406640,LAPSED_CART_ADDER
38803896.4288584433,LAPSED_CART_ADDER
54760080.1444104170,LAPSED_CART_ADDER
56152223.6282801127,LAPSED_CART_ADDER
59162193.3553553061,LAPSED_CART_ADDER
60815491.6473988112,LAPSED_CART_ADDER
66466078.1007736553,LAPSED_CART_ADDER
74772245.0295927292,LAPSED_CART_ADDER
87600831.5593802796,LAPSED_CART_ADDER
88952230.0223813171,LAPSED_CART_ADDER
89918226.9646835981,LAPSED_CART_ADDER
1580981.8947310990,LAPSED_CART_ADDER
3513240.3107376421,LAPSED_CART_ADDER
3561060.3937787658,LAPSED_CART_ADDER
25779178.8494649087,LAPSED_CART_ADDER
88256901.3315111340,LAPSED_CART_ADDER
91564914.0437159048,LAPSED_CART_ADDER
14321491.7494285425,LAPSED_CART_ADDER
84564472.5560593411,LAPSED_CART_ADDER
63520734.9805162086,LAPSED_CART_ADDER
69889443.8640732822,LAPSED_CART_ADDER
4780398.5191744032,LAPSED_CART_ADDER
16216584.3757197625,LAPSED_CART_ADDER
76948118.8334601191,LAPSED_CART_ADDER
1057965.0297187348,LAPSED_CART_ADDER
1961166.1327207298,LAPSED_CART_ADDER
2036525.0000348521,LAPSED_CART_ADDER
3108332.7576513689,LAPSED_CART_ADDER
4261897.5623597076,LAPSED_CART_ADDER
4420357.5993038297,LAPSED_CART_ADDER
4562438.3083221288,LAPSED_CART_ADDER
4794370.1015805650,LAPSED_CART_ADDER
5287021.3380508864,LAPSED_CART_ADDER
6589937.8205861410,LAPSED_CART_ADDER
7685339.7432973598,LAPSED_CART_ADDER
7951317.9117923214,LAPSED_CART_ADDER
8083453.1323723672,LAPSED_CART_ADDER
8534706.0082053236,LAPSED_CART_ADDER
8824421.9891612063,LAPSED_CART_ADDER
13499011.5115831775,LAPSED_CART_ADDER
23754279.6836028788,LAPSED_CART_ADDER
31927962.5718620344,LAPSED_CART_ADDER
43983843.9374329832,LAPSED_CART_ADDER
46786851.3517542591,LAPSED_CART_ADDER
48331754.3122394223,LAPSED_CART_ADDER
48744632.4454680837,LAPSED_CART_ADDER
54019055.7364771438,LAPSED_CART_ADDER
55968602.5784488067,LAPSED_CART_ADDER
58989214.7882731212,LAPSED_CART_ADDER
69711578.8169383737,LAPSED_CART_ADDER
77836358.7454630752,LAPSED_CART_ADDER
315349934.2323254372,LAPSED_CART_ADDER
7773142431.9713767573,LAPSED_CART_ADDER
7270140.9734585233,LAPSED_CART_ADDER
17593014.1772182868,LAPSED_CART_ADDER
78599678.7368903973,LAPSED_CART_ADDER
34923221.4510428795,LAPSED_CART_ADDER
56539873.0027249817,LAPSED_CART_ADDER
76574266.0275719977,LAPSED_CART_ADDER
86045016.9796547391,LAPSED_CART_ADDER
3688794.7553661432,LAPSED_CART_ADDER
1504468.3159438155,LAPSED_CART_ADDER
1831250.8321313778,LAPSED_CART_ADDER
3203698.4816551217,LAPSED_CART_ADDER
3817413.5207924679,LAPSED_CART_ADDER
5238588.8179918926,LAPSED_CART_ADDER
5267617.1072696198,LAPSED_CART_ADDER
5492560.4714338853,LAPSED_CART_ADDER
6957452.1242109404,LAPSED_CART_ADDER
9090686.0698426024,LAPSED_CART_ADDER
19199173.6583747635,LAPSED_CART_ADDER
29765416.2135529032,LAPSED_CART_ADDER
34013971.9928198687,LAPSED_CART_ADDER
41112231.5692940170,LAPSED_CART_ADDER
41241414.9469178225,LAPSED_CART_ADDER
52516027.8072721656,LAPSED_CART_ADDER
57206622.4183085000,LAPSED_CART_ADDER
74351585.2368189820,LAPSED_CART_ADDER
79364311.6474750814,LAPSED_CART_ADDER
86037530.6868603260,LAPSED_CART_ADDER
87003613.2424775755,LAPSED_CART_ADDER
89080237.3537363310,LAPSED_CART_ADDER
1752499.8829819816,LAPSED_CART_ADDER
35371879.5974189388,LAPSED_CART_ADDER
59895904.2641557242,LAPSED_CART_ADDER
1076252.5667634882,LAPSED_CART_ADDER
1874770.6130983222,LAPSED_CART_ADDER
3811601.9039971292,LAPSED_CART_ADDER
4337458.9340585082,LAPSED_CART_ADDER
7526521.4243438986,LAPSED_CART_ADDER
7685150.9892058246,LAPSED_CART_ADDER
8046532.7621524349,LAPSED_CART_ADDER
8635525.8064166495,LAPSED_CART_ADDER
8974126.7789048085,LAPSED_CART_ADDER
9211429.8818313785,LAPSED_CART_ADDER
10296832.4025221390,LAPSED_CART_ADDER
12738707.9099336266,LAPSED_CART_ADDER
28399166.8759801592,LAPSED_CART_ADDER
30081077.7825754954,LAPSED_CART_ADDER
44738896.0334461959,LAPSED_CART_ADDER
46141885.8122771989,LAPSED_CART_ADDER
65064769.4109799637,LAPSED_CART_ADDER
68244712.1485200523,LAPSED_CART_ADDER
90205401.5201847393,LAPSED_CART_ADDER
6593032321.8156767926,LAPSED_CART_ADDER
9190280.5949875741,LAPSED_CART_ADDER
8260062.4302579773,LAPSED_CART_ADDER
3770958.6417915313,LAPSED_CART_ADDER
4459102.4620947390,LAPSED_CART_ADDER
6722532.2822920306,LAPSED_CART_ADDER
6734468.6755800351,LAPSED_CART_ADDER
35245446.0577243677,LAPSED_CART_ADDER
85262210.7961913657,LAPSED_CART_ADDER
2668942579.1804723757,LAPSED_CART_ADDER
66882037.3171931016,LAPSED_CART_ADDER
45031556.9689762809,LAPSED_CART_ADDER
90480353.8985120781,LAPSED_CART_ADDER
1216270.2474890538,LAPSED_CART_ADDER
2791982.1278358115,LAPSED_CART_ADDER
4319792.4786722102,LAPSED_CART_ADDER
5614057.4238636213,LAPSED_CART_ADDER
5633965.1310388458,LAPSED_CART_ADDER
7902078.8706736444,LAPSED_CART_ADDER
8685336.7761582556,LAPSED_CART_ADDER
8810760.5921736691,LAPSED_CART_ADDER
20033349.2870638021,LAPSED_CART_ADDER
30883767.7308272943,LAPSED_CART_ADDER
33291051.5648047686,LAPSED_CART_ADDER
34859522.4358977656,LAPSED_CART_ADDER
35601483.0491519991,LAPSED_CART_ADDER
37603584.9191891886,LAPSED_CART_ADDER
44454645.7410522561,LAPSED_CART_ADDER
51178910.9385067268,LAPSED_CART_ADDER
61844846.7182556271,LAPSED_CART_ADDER
71124049.6189750968,LAPSED_CART_ADDER
71830630.4675040485,LAPSED_CART_ADDER
84989753.8096591088,LAPSED_CART_ADDER
93963238.2165763727,LAPSED_CART_ADDER
9129955180.1100990960,LAPSED_CART_ADDER
5436185.6889258128,LAPSED_CART_ADDER
5452492.8102089500,LAPSED_CART_ADDER
3558969.6164925642,LAPSED_CART_ADDER
3650923.0539778921,LAPSED_CART_ADDER
6692387.6852734878,LAPSED_CART_ADDER
19825555.0034829753,LAPSED_CART_ADDER
33190216.6128401954,LAPSED_CART_ADDER
5492501.6902517886,LAPSED_CART_ADDER
5554878.0772348619,LAPSED_CART_ADDER
6554423.1796519560,LAPSED_CART_ADDER
8704504.5725590783,LAPSED_CART_ADDER
8721800.1974790984,LAPSED_CART_ADDER
36876482.8033343213,LAPSED_CART_ADDER
39850167.8474517358,LAPSED_CART_ADDER
57865781.1621109126,LAPSED_CART_ADDER
80000397.0323766375,LAPSED_CART_ADDER
80197645.1048792701,LAPSED_CART_ADDER
91466491.7419500065,LAPSED_CART_ADDER
91773640.4793656590,LAPSED_CART_ADDER
79044153.0541835693,LAPSED_CART_ADDER
45352976.4606208274,LAPSED_CART_ADDER
47401445.4209731760,LAPSED_CART_ADDER
1198570.5752739617,LAPSED_CART_ADDER
1665731.9945786556,LAPSED_CART_ADDER
1903756.4202766794,LAPSED_CART_ADDER
3513367.0195793067,LAPSED_CART_ADDER
3643999.3323152088,LAPSED_CART_ADDER
4927890.3683887733,LAPSED_CART_ADDER
5773423.1618833920,LAPSED_CART_ADDER
6301179.0620820745,LAPSED_CART_ADDER
6407302.4218158923,LAPSED_CART_ADDER
7531795.4122402795,LAPSED_CART_ADDER
7593960.6221250212,LAPSED_CART_ADDER
10548437.5838134781,LAPSED_CART_ADDER
22096797.6493353477,LAPSED_CART_ADDER
48325160.4359788821,LAPSED_CART_ADDER
52105745.2096142194,LAPSED_CART_ADDER
54674784.0281723270,LAPSED_CART_ADDER
58009065.9801376075,LAPSED_CART_ADDER
60590791.9367232579,LAPSED_CART_ADDER
67456279.4979578989,LAPSED_CART_ADDER
70496873.6960467029,LAPSED_CART_ADDER
78909262.0868043952,LAPSED_CART_ADDER
79543456.9279277737,LAPSED_CART_ADDER
84518527.6541715487,LAPSED_CART_ADDER
88776955.4770247895,LAPSED_CART_ADDER
89916333.7948077968,LAPSED_CART_ADDER
90409526.0206594560,LAPSED_CART_ADDER
5363869690.9952021926,LAPSED_CART_ADDER
7417612.9708826510,LAPSED_CART_ADDER
4122337.5026633764,LAPSED_CART_ADDER
1983640.3821637734,LAPSED_CART_ADDER
3441697.4879142560,LAPSED_CART_ADDER
4554147.5914719451,LAPSED_CART_ADDER
6798043.5482814367,LAPSED_CART_ADDER
9141816.2310618823,LAPSED_CART_ADDER
10665236.4968247508,LAPSED_CART_ADDER
19333472.9425083172,LAPSED_CART_ADDER
51670687.8036639665,LAPSED_CART_ADDER
53644102.8780855029,LAPSED_CART_ADDER
53794432.6525095544,LAPSED_CART_ADDER
72545961.4173905863,LAPSED_CART_ADDER
73689279.0437949728,LAPSED_CART_ADDER
52363694.7561281050,LAPSED_CART_ADDER
7955640.5850253390,LAPSED_CART_ADDER
7634590.3287833787,LAPSED_CART_ADDER
8935873.6004244908,LAPSED_CART_ADDER
24813949.5131677710,LAPSED_CART_ADDER
41503762.5079570321,LAPSED_CART_ADDER
43184431.4872810101,LAPSED_CART_ADDER
44536842.8669459368,LAPSED_CART_ADDER
44963084.8114046758,LAPSED_CART_ADDER
57163549.4528507016,LAPSED_CART_ADDER
85913627.0957624816,LAPSED_CART_ADDER
3824874773.2639281477,LAPSED_CART_ADDER
11901275.5550348272,LAPSED_CART_ADDER
6623360085.5331995466,LAPSED_CART_ADDER
2124332.1329840472,LAPSED_CART_ADDER
3094621.3740547359,LAPSED_CART_ADDER
4192505.2603177555,LAPSED_CART_ADDER
4224442.9634409429,LAPSED_CART_ADDER
4266312.8607189024,LAPSED_CART_ADDER
4686409.9140025171,LAPSED_CART_ADDER
9114819.9744316224,LAPSED_CART_ADDER
18125467.5614522937,LAPSED_CART_ADDER
33803260.4117144202,LAPSED_CART_ADDER
36337110.4405757782,LAPSED_CART_ADDER
39977251.7720245127,LAPSED_CART_ADDER
84199028.7483710954,LAPSED_CART_ADDER
85789342.8778734423,LAPSED_CART_ADDER
5955373300.6895508791,LAPSED_CART_ADDER
3509310.9341583474,LAPSED_CART_ADDER
83109153.5557970811,LAPSED_CART_ADDER
86392321.9449233177,LAPSED_CART_ADDER
2755014.4808747059,LAPSED_CART_ADDER
4104376.5757092588,LAPSED_CART_ADDER
5792856.1464275402,LAPSED_CART_ADDER
5908327.1217759632,LAPSED_CART_ADDER
6037561.4322577991,LAPSED_CART_ADDER
6519537.2018889743,LAPSED_CART_ADDER
17033103.0101267442,LAPSED_CART_ADDER
17420674.4266495450,LAPSED_CART_ADDER
20539264.0896886870,LAPSED_CART_ADDER
32174537.6035200228,LAPSED_CART_ADDER
32218833.0397952566,LAPSED_CART_ADDER
37398588.4058731068,LAPSED_CART_ADDER
46952832.7884563591,LAPSED_CART_ADDER
47704410.2262820598,LAPSED_CART_ADDER
54107641.7918945232,LAPSED_CART_ADDER
64553238.7269233246,LAPSED_CART_ADDER
65027981.9271641447,LAPSED_CART_ADDER
65843224.5629701239,LAPSED_CART_ADDER
66627254.5460577547,LAPSED_CART_ADDER
67846099.5305675648,LAPSED_CART_ADDER
69928340.1075555160,LAPSED_CART_ADDER
73713506.3091622796,LAPSED_CART_ADDER
90891302.6510298246,LAPSED_CART_ADDER
5194251020.8104927932,LAPSED_CART_ADDER
6477051.3321865726,LAPSED_CART_ADDER
7518972.8017194586,LAPSED_CART_ADDER
77053681.7439594233,LAPSED_CART_ADDER
31002689.2062588728,LAPSED_CART_ADDER
1364875.3216526902,LAPSED_CART_ADDER
2411755.4565125134,LAPSED_CART_ADDER
3233250.5376937412,LAPSED_CART_ADDER
4311714.8767064449,LAPSED_CART_ADDER
5393479.2772147616,LAPSED_CART_ADDER
5556089.6061523307,LAPSED_CART_ADDER
7110503.0168631565,LAPSED_CART_ADDER
15991943.1847141871,LAPSED_CART_ADDER
21046464.2172807001,LAPSED_CART_ADDER
40774332.4144385432,LAPSED_CART_ADDER
45824527.2492786680,LAPSED_CART_ADDER
62182309.8792759120,LAPSED_CART_ADDER
65143055.3126388510,LAPSED_CART_ADDER
71476790.3542197170,LAPSED_CART_ADDER
86332432.2472368565,LAPSED_CART_ADDER
6840606.5413970181,LAPSED_CART_ADDER
44767612.8436248774,LAPSED_CART_ADDER
65886243.4681755173,LAPSED_CART_ADDER
89327700.3346751806,LAPSED_CART_ADDER
2770732.9833807396,LAPSED_CART_ADDER
2939913.9243613753,LAPSED_CART_ADDER
3756949.2515648505,LAPSED_CART_ADDER
7515016.0411247260,LAPSED_CART_ADDER
7665578.9945049771,LAPSED_CART_ADDER
9855063.4248124330,LAPSED_CART_ADDER
12160455.5141466621,LAPSED_CART_ADDER
15702080.7768373594,LAPSED_CART_ADDER
21533900.6692319088,LAPSED_CART_ADDER
57387192.3127868093,LAPSED_CART_ADDER
66834288.5968851060,LAPSED_CART_ADDER
70776707.8993736583,LAPSED_CART_ADDER
82142022.5551392426,LAPSED_CART_ADDER
3157977133.8347813876,LAPSED_CART_ADDER
21215328.1281825862,LAPSED_CART_ADDER
4199589.6327136491,LAPSED_CART_ADDER
7794621.3131125315,LAPSED_CART_ADDER
59830554.5385757412,LAPSED_CART_ADDER
1791096.8840522866,LAPSED_CART_ADDER
2478717.8840521880,LAPSED_CART_ADDER
3349054.9562965524,LAPSED_CART_ADDER
4551284.1153819307,LAPSED_CART_ADDER
5668078.5836628963,LAPSED_CART_ADDER
6496567.0509055528,LAPSED_CART_ADDER
6976475.9076878220,LAPSED_CART_ADDER
18501390.0206232714,LAPSED_CART_ADDER
22925803.6397870071,LAPSED_CART_ADDER
25504565.0403016354,LAPSED_CART_ADDER
34631455.1272770610,LAPSED_CART_ADDER
35354815.4838436401,LAPSED_CART_ADDER
45891903.1503201494,LAPSED_CART_ADDER
57427655.7031036484,LAPSED_CART_ADDER
59194764.0842933908,LAPSED_CART_ADDER
59693612.1591920981,LAPSED_CART_ADDER
70439995.2988289799,LAPSED_CART_ADDER
71268338.8954898865,LAPSED_CART_ADDER
82439003.9180217929,LAPSED_CART_ADDER
85555174.7522381215,LAPSED_CART_ADDER
97600914.2191896315,LAPSED_CART_ADDER
6216748.6827214366,LAPSED_CART_ADDER
42622948.2658052118,LAPSED_CART_ADDER
25404357.0939733197,LAPSED_CART_ADDER
1190472.6188506249,LAPSED_CART_ADDER
1267889.4443339515,LAPSED_CART_ADDER
1835797.0547716857,LAPSED_CART_ADDER
3375310.8151220750,LAPSED_CART_ADDER
5072765.6310966904,LAPSED_CART_ADDER
6272288.1744743318,LAPSED_CART_ADDER
43446166.5500862689,LAPSED_CART_ADDER
53408983.5311770054,LAPSED_CART_ADDER
64992204.0415284239,LAPSED_CART_ADDER
66776836.8831848591,LAPSED_CART_ADDER
72810996.3522816018,LAPSED_CART_ADDER
75249015.7422386494,LAPSED_CART_ADDER
75888892.0409615993,LAPSED_CART_ADDER
83396403.2554542069,LAPSED_CART_ADDER
6019005.1991512055,LAPSED_CART_ADDER
38252612.6806965247,LAPSED_CART_ADDER
3860096.3703877645,LAPSED_CART_ADDER
6849165.3513023450,LAPSED_CART_ADDER
9030670.9111334115,LAPSED_CART_ADDER
44873342.6210983052,LAPSED_CART_ADDER
64596141.5851893800,LAPSED_CART_ADDER
71793150.5216137158,LAPSED_CART_ADDER
73021760.2032435947,LAPSED_CART_ADDER
3398620.0187706143,LAPSED_CART_ADDER
1547899.2942347274,LAPSED_CART_ADDER
1662146.0316406022,LAPSED_CART_ADDER
1693247.3011219076,LAPSED_CART_ADDER
2129648.8971669970,LAPSED_CART_ADDER
2322352.0675394029,LAPSED_CART_ADDER
3701180.3221834349,LAPSED_CART_ADDER
5770824.9331278390,LAPSED_CART_ADDER
6805300.5514839270,LAPSED_CART_ADDER
7816162.1993852075,LAPSED_CART_ADDER
28409688.4497576713,LAPSED_CART_ADDER
30313521.4175616158,LAPSED_CART_ADDER
37614430.1356225090,LAPSED_CART_ADDER
39768580.7837394544,LAPSED_CART_ADDER
44000434.3477431691,LAPSED_CART_ADDER
55273707.5418965883,LAPSED_CART_ADDER
67996477.1348158444,LAPSED_CART_ADDER
75128849.6216806474,LAPSED_CART_ADDER
86912695.8878869135,LAPSED_CART_ADDER
88744742.4017175238,LAPSED_CART_ADDER
93914703.7276334832,LAPSED_CART_ADDER
1563971021.8752742788,LAPSED_CART_ADDER
5744536887.0706736569,LAPSED_CART_ADDER
8794918009.0954685527,LAPSED_CART_ADDER
2160523.0076045202,LAPSED_CART_ADDER
4618573.2405908080,LAPSED_CART_ADDER
8305849.7172500818,LAPSED_CART_ADDER
12180509.1622418171,LAPSED_CART_ADDER
41131252.4003740493,LAPSED_CART_ADDER
45619563.6750401807,LAPSED_CART_ADDER
54049652.6291021626,LAPSED_CART_ADDER
74563112.9967315782,LAPSED_CART_ADDER
6624764.2030956955,LAPSED_CART_ADDER
7146099.4114986615,LAPSED_CART_ADDER
12240657.1245725767,LAPSED_CART_ADDER
25900064.5961195341,LAPSED_CART_ADDER
6055291.3812159457,LAPSED_CART_ADDER
9066498.1883042459,LAPSED_CART_ADDER
16916058.3903455909,LAPSED_CART_ADDER
8839498.0719796503,LAPSED_CART_ADDER
25974243.7813443391,LAPSED_CART_ADDER
26616163.1286443186,LAPSED_CART_ADDER
33224538.2995448191,LAPSED_CART_ADDER
36995308.1202694449,LAPSED_CART_ADDER
50110868.5465448478,LAPSED_CART_ADDER
72139220.8770509723,LAPSED_CART_ADDER
1686057483.6129377345,LAPSED_CART_ADDER
28471544.2443991765,LAPSED_CART_ADDER
5419884.9905645243,LAPSED_CART_ADDER
58704291.3576014463,LAPSED_CART_ADDER
1106127.9121835990,LAPSED_CART_ADDER
3308819.1141962703,LAPSED_CART_ADDER
4177632.9870770150,LAPSED_CART_ADDER
4947351.2101256535,LAPSED_CART_ADDER
12365254.8432784130,LAPSED_CART_ADDER
15878759.7879933070,LAPSED_CART_ADDER
18737843.8913936976,LAPSED_CART_ADDER
20617097.7207999125,LAPSED_CART_ADDER
21434085.6649374712,LAPSED_CART_ADDER
31576614.1952990601,LAPSED_CART_ADDER
2566614718.1197356583,LAPSED_CART_ADDER
2046171.3419188783,LAPSED_CART_ADDER
5308319.0792777426,LAPSED_CART_ADDER
7465456.5164210599,LAPSED_CART_ADDER
79786941.8991956407,LAPSED_CART_ADDER
2518330.0570297146,LAPSED_CART_ADDER
20319393.9324674060,LAPSED_CART_ADDER
39872786.7914080675,LAPSED_CART_ADDER
68669847.4736840768,LAPSED_CART_ADDER
81151480.0665743965,LAPSED_CART_ADDER
34526906.5950877391,LAPSED_CART_ADDER
2115313.5923151214,LAPSED_CART_ADDER
7796608.5828633110,LAPSED_CART_ADDER
8881871.2943616686,LAPSED_CART_ADDER
4523492.3192810950,LAPSED_CART_ADDER
70021151.9874857375,LAPSED_CART_ADDER
34480955.6371240865,LAPSED_CART_ADDER
1121549.1578365023,LAPSED_CART_ADDER
1250374.3971465879,LAPSED_CART_ADDER
2119151.0913066816,LAPSED_CART_ADDER
2457893.5616626020,LAPSED_CART_ADDER
2514012.9735832874,LAPSED_CART_ADDER
3551853.2174585009,LAPSED_CART_ADDER
3694054.7009477577,LAPSED_CART_ADDER
5403017.3063176056,LAPSED_CART_ADDER
6777225.6607097240,LAPSED_CART_ADDER
8029735.4912579867,LAPSED_CART_ADDER
8480947.5219542561,LAPSED_CART_ADDER
13559331.3204827580,LAPSED_CART_ADDER
16438576.2493338290,LAPSED_CART_ADDER
18973604.3522106278,LAPSED_CART_ADDER
23916810.2589276417,LAPSED_CART_ADDER
24254765.7456848291,LAPSED_CART_ADDER
31157574.1482314682,LAPSED_CART_ADDER
31930678.3116350600,LAPSED_CART_ADDER
33123799.7852919988,LAPSED_CART_ADDER
36456152.1119921900,LAPSED_CART_ADDER
45558617.3707605953,LAPSED_CART_ADDER
47813051.3033239259,LAPSED_CART_ADDER
48118798.5700558699,LAPSED_CART_ADDER
56586898.5590135382,LAPSED_CART_ADDER
57007975.0328971997,LAPSED_CART_ADDER
59675139.7903189894,LAPSED_CART_ADDER
60503451.8643997285,LAPSED_CART_ADDER
62242650.2206397720,LAPSED_CART_ADDER
79458631.9450672794,LAPSED_CART_ADDER
82262146.6847433542,LAPSED_CART_ADDER
83899075.7082387648,LAPSED_CART_ADDER
84853320.7703131606,LAPSED_CART_ADDER
91354632.7782142791,LAPSED_CART_ADDER
7149812.6000363806,LAPSED_CART_ADDER
7189956.2802884383,LAPSED_CART_ADDER
85885517.6656292021,LAPSED_CART_ADDER
41078294.9533977218,LAPSED_CART_ADDER
8171929.0779379200,LAPSED_CART_ADDER
1196572.5444205612,LAPSED_CART_ADDER
1336707.5232617821,LAPSED_CART_ADDER
2182620.9767939379,LAPSED_CART_ADDER
2247424.3123054882,LAPSED_CART_ADDER
2342956.3547838673,LAPSED_CART_ADDER
4277817.1298586275,LAPSED_CART_ADDER
6076895.9315934327,LAPSED_CART_ADDER
8386254.2878214841,LAPSED_CART_ADDER
15065769.7925307865,LAPSED_CART_ADDER
17429778.7231181863,LAPSED_CART_ADDER
21706087.1132175253,LAPSED_CART_ADDER
27476723.4724749887,LAPSED_CART_ADDER
34251242.5404495805,LAPSED_CART_ADDER
40953966.1907111522,LAPSED_CART_ADDER
60970311.2962626681,LAPSED_CART_ADDER
63069178.1256897485,LAPSED_CART_ADDER
66305939.3528756169,LAPSED_CART_ADDER
66678808.5800165668,LAPSED_CART_ADDER
69042494.6042317677,LAPSED_CART_ADDER
83357218.4667331280,LAPSED_CART_ADDER
86930995.9146629133,LAPSED_CART_ADDER
91855469.7758449021,LAPSED_CART_ADDER
9423064061.8846743473,LAPSED_CART_ADDER
6064677.8131208664,LAPSED_CART_ADDER
3376537.6820055116,LAPSED_CART_ADDER
3787011.1320248724,LAPSED_CART_ADDER
4098460.9222402539,LAPSED_CART_ADDER
8266829.2088051581,LAPSED_CART_ADDER
8341598.7954885560,LAPSED_CART_ADDER
8871207.6801617780,LAPSED_CART_ADDER
19230777.8295385170,LAPSED_CART_ADDER
23613511.6784698211,LAPSED_CART_ADDER
24328889.2352303398,LAPSED_CART_ADDER
27314405.7311550749,LAPSED_CART_ADDER
30167302.0708348642,LAPSED_CART_ADDER
45061315.2031456518,LAPSED_CART_ADDER
64091395.4453101068,LAPSED_CART_ADDER
70717621.9756448834,LAPSED_CART_ADDER
5798918863.9637570689,LAPSED_CART_ADDER
7891680116.0739289314,LAPSED_CART_ADDER
4245892.3208275061,LAPSED_CART_ADDER
8375904.1908869182,LAPSED_CART_ADDER
10472341.8075825726,LAPSED_CART_ADDER
6034227.4261752857,LAPSED_CART_ADDER
5174400.3327000007,LAPSED_CART_ADDER
7493771885.8855906534,LAPSED_CART_ADDER
1777211.0995557890,LAPSED_CART_ADDER
2339713.0965432334,LAPSED_CART_ADDER
3226626.2795909611,LAPSED_CART_ADDER
3543921.3250008065,LAPSED_CART_ADDER
5643725.6362218153,LAPSED_CART_ADDER
5939867.9444652619,LAPSED_CART_ADDER
6671445.0631452167,LAPSED_CART_ADDER
7433466.1434824273,LAPSED_CART_ADDER
25894477.8060319314,LAPSED_CART_ADDER
44097017.2147608031,LAPSED_CART_ADDER
71918083.1332084251,LAPSED_CART_ADDER
90110577.4347238459,LAPSED_CART_ADDER
83385577.2395315451,LAPSED_CART_ADDER
1935706.2469501287,LAPSED_CART_ADDER
4120257.0621312909,LAPSED_CART_ADDER
7592764.1599595863,LAPSED_CART_ADDER
8461861.0664429969,LAPSED_CART_ADDER
18203052.0442600256,LAPSED_CART_ADDER
20125014.7243839315,LAPSED_CART_ADDER
47339200.2886715351,LAPSED_CART_ADDER
51527445.3938760003,LAPSED_CART_ADDER
6799419084.5209785758,LAPSED_CART_ADDER
3169394.6618522455,LAPSED_CART_ADDER
3600652.4007073068,LAPSED_CART_ADDER
5192144.3479521098,LAPSED_CART_ADDER
5322433.1096860367,LAPSED_CART_ADDER
7823601.6913581489,LAPSED_CART_ADDER
9061577.0048284249,LAPSED_CART_ADDER
12755683.0697524285,LAPSED_CART_ADDER
15406434.6067143998,LAPSED_CART_ADDER
15966707.1172171484,LAPSED_CART_ADDER
17075840.7822743662,LAPSED_CART_ADDER
18413922.0232756468,LAPSED_CART_ADDER
18606754.0118544143,LAPSED_CART_ADDER
18628944.2894459551,LAPSED_CART_ADDER
26075685.3840690843,LAPSED_CART_ADDER
28133445.5931764171,LAPSED_CART_ADDER
35627222.5312904613,LAPSED_CART_ADDER
45112691.4158751181,LAPSED_CART_ADDER
51421564.4049847977,LAPSED_CART_ADDER
62123904.1849992102,LAPSED_CART_ADDER
81457164.4525615981,LAPSED_CART_ADDER
88685623.2498514279,LAPSED_CART_ADDER
91684537.8449959464,LAPSED_CART_ADDER
33681306.3187308546,LAPSED_CART_ADDER
77954890.0207803325,LAPSED_CART_ADDER
2581044.1409968870,LAPSED_CART_ADDER
6018766.7853132562,LAPSED_CART_ADDER
7455624.4113851223,LAPSED_CART_ADDER
7999496.1371828362,LAPSED_CART_ADDER
8990386.5771705991,LAPSED_CART_ADDER
27358069.2223044304,LAPSED_CART_ADDER
31377639.2838365057,LAPSED_CART_ADDER
39210434.5455547306,LAPSED_CART_ADDER
45833134.8080530134,LAPSED_CART_ADDER
55198836.3630705983,LAPSED_CART_ADDER
62609692.1714614727,LAPSED_CART_ADDER
81142712.0763522946,LAPSED_CART_ADDER
4454211.9820205692,LAPSED_CART_ADDER
4648194.8359905026,LAPSED_CART_ADDER
5136686.8186637028,LAPSED_CART_ADDER
6131320.2557251159,LAPSED_CART_ADDER
7577990.9569615661,LAPSED_CART_ADDER
15008568.3890620828,LAPSED_CART_ADDER
24734793.6694819153,LAPSED_CART_ADDER
33251330.5245307283,LAPSED_CART_ADDER
58499443.1749394390,LAPSED_CART_ADDER
60832995.6373215465,LAPSED_CART_ADDER
80873602.9798660896,LAPSED_CART_ADDER
85104645.5617017329,LAPSED_CART_ADDER
85521072.3744300199,LAPSED_CART_ADDER
905807044.0498535527,LAPSED_CART_ADDER
24185684.6393606216,LAPSED_CART_ADDER
50240529.8081252558,LAPSED_CART_ADDER
13946680.8450100903,LAPSED_CART_ADDER
1515725.3634625772,LAPSED_CART_ADDER
5701631.3763847415,LAPSED_CART_ADDER
6720540.7033612455,LAPSED_CART_ADDER
22186731.2088532767,LAPSED_CART_ADDER
51380073.8061264996,LAPSED_CART_ADDER
57103097.4020266787,LAPSED_CART_ADDER
70518450.1543976543,LAPSED_CART_ADDER
79645917.1895999073,LAPSED_CART_ADDER
84992058.8515123571,LAPSED_CART_ADDER
86149001.4046038314,LAPSED_CART_ADDER
583494535.3846156528,LAPSED_CART_ADDER
32082490.9997504681,LAPSED_CART_ADDER
55172768.3081176031,LAPSED_CART_ADDER
523173218.0313574849,LAPSED_CART_ADDER
4328510.9237494815,LAPSED_CART_ADDER
6437617.9721432427,LAPSED_CART_ADDER
8540105.7282356942,LAPSED_CART_ADDER
9201391.7857433373,LAPSED_CART_ADDER
14923408.5323499626,LAPSED_CART_ADDER
32776943.4175054199,LAPSED_CART_ADDER
58119942.0050552973,LAPSED_CART_ADDER
75291170.2485635273,LAPSED_CART_ADDER
